points,constructorId,raceId,year,name,driverId,grid,positionOrder,team_grid,skill_diff
2.0,213,1107,2023,Austrian Grand Prix,852.0,16.0,2.0,8.0,8.0
2.0,213,1107,2023,Austrian Grand Prix,856.0,20.0,4.0,8.0,-8.0
175.0,117,1107,2023,Austrian Grand Prix,840.0,6.0,12.0,6.5,-0.5
175.0,117,1107,2023,Austrian Grand Prix,4.0,7.0,16.0,6.5,0.5
154.0,6,1107,2023,Austrian Grand Prix,832.0,3.0,15.0,2.5,0.5
154.0,6,1107,2023,Austrian Grand Prix,844.0,2.0,19.0,2.5,-0.5
7.0,3,1107,2023,Austrian Grand Prix,858.0,18.0,8.0,14.0,4.0
7.0,3,1107,2023,Austrian Grand Prix,848.0,10.0,10.0,14.0,-4.0
11.0,210,1107,2023,Austrian Grand Prix,807.0,8.0,1.0,4.0,4.0
11.0,210,1107,2023,Austrian Grand Prix,825.0,20.0,3.0,4.0,-4.0
11.0,3,1108,2023,British Grand Prix,848.0,8.0,13.0,11.0,-3.0
11.0,3,1108,2023,British Grand Prix,858.0,14.0,10.0,11.0,3.0
2.0,213,1108,2023,British Grand Prix,852.0,16.0,5.0,17.0,-1.0
2.0,213,1108,2023,British Grand Prix,856.0,18.0,4.0,17.0,1.0
59.0,1,1108,2023,British Grand Prix,857.0,3.0,17.0,2.5,0.5
11.0,210,1108,2023,British Grand Prix,825.0,19.0,2.0,15.0,4.0
59.0,1,1108,2023,British Grand Prix,846.0,2.0,19.0,2.5,-0.5
47.0,214,1108,2023,British Grand Prix,839.0,13.0,1.0,11.5,1.5
11.0,210,1108,2023,British Grand Prix,807.0,11.0,8.0,15.0,-4.0
47.0,214,1108,2023,British Grand Prix,842.0,10.0,3.0,11.5,-1.5
9.0,51,1108,2023,British Grand Prix,855.0,17.0,6.0,18.5,-1.5
9.0,51,1108,2023,British Grand Prix,822.0,20.0,9.0,18.5,1.5
411.0,9,1108,2023,British Grand Prix,815.0,15.0,15.0,8.0,7.0
181.0,117,1108,2023,British Grand Prix,4.0,9.0,14.0,10.5,-1.5
181.0,117,1108,2023,British Grand Prix,840.0,12.0,7.0,10.5,1.5
411.0,9,1108,2023,British Grand Prix,830.0,1.0,20.0,8.0,-7.0
157.0,6,1108,2023,British Grand Prix,832.0,5.0,11.0,4.5,0.5
203.0,131,1108,2023,British Grand Prix,1.0,7.0,18.0,6.5,0.5
203.0,131,1108,2023,British Grand Prix,847.0,6.0,16.0,6.5,-0.5
157.0,6,1108,2023,British Grand Prix,844.0,4.0,12.0,4.5,-0.5
47.0,214,1109,2023,Hungarian Grand Prix,842.0,15.0,1.0,13.5,1.5
87.0,1,1109,2023,Hungarian Grand Prix,846.0,3.0,19.0,3.5,-0.5
11.0,210,1109,2023,Hungarian Grand Prix,825.0,19.0,4.0,14.5,4.5
11.0,210,1109,2023,Hungarian Grand Prix,807.0,10.0,7.0,14.5,-4.5
2.0,213,1109,2023,Hungarian Grand Prix,852.0,17.0,6.0,15.0,2.0
2.0,213,1109,2023,Hungarian Grand Prix,817.0,13.0,8.0,15.0,-2.0
11.0,3,1109,2023,Hungarian Grand Prix,858.0,20.0,3.0,18.0,2.0
11.0,3,1109,2023,Hungarian Grand Prix,848.0,16.0,10.0,18.0,-2.0
47.0,214,1109,2023,Hungarian Grand Prix,839.0,12.0,2.0,13.5,-1.5
87.0,1,1109,2023,Hungarian Grand Prix,857.0,4.0,16.0,3.5,0.5
9.0,51,1109,2023,Hungarian Grand Prix,822.0,7.0,9.0,6.0,1.0
452.0,9,1109,2023,Hungarian Grand Prix,830.0,2.0,20.0,5.5,-3.5
452.0,9,1109,2023,Hungarian Grand Prix,815.0,9.0,18.0,5.5,3.5
184.0,117,1109,2023,Hungarian Grand Prix,4.0,8.0,12.0,11.0,-3.0
184.0,117,1109,2023,Hungarian Grand Prix,840.0,14.0,11.0,11.0,3.0
9.0,51,1109,2023,Hungarian Grand Prix,855.0,5.0,5.0,6.0,-1.0
167.0,6,1109,2023,Hungarian Grand Prix,832.0,11.0,13.0,8.5,2.5
223.0,131,1109,2023,Hungarian Grand Prix,1.0,1.0,17.0,9.5,-8.5
223.0,131,1109,2023,Hungarian Grand Prix,847.0,18.0,15.0,9.5,8.5
167.0,6,1109,2023,Hungarian Grand Prix,844.0,6.0,14.0,8.5,-2.5
57.0,214,1110,2023,Belgian Grand Prix,842.0,12.0,10.0,13.0,-1.0
103.0,1,1110,2023,Belgian Grand Prix,846.0,7.0,14.0,6.0,1.0
11.0,210,1110,2023,Belgian Grand Prix,807.0,20.0,3.0,8.0,-8.0
11.0,210,1110,2023,Belgian Grand Prix,825.0,16.0,6.0,8.0,8.0
3.0,213,1110,2023,Belgian Grand Prix,817.0,19.0,5.0,15.0,4.0
3.0,213,1110,2023,Belgian Grand Prix,852.0,11.0,11.0,15.0,-4.0
11.0,3,1110,2023,Belgian Grand Prix,858.0,18.0,4.0,16.5,1.5
11.0,3,1110,2023,Belgian Grand Prix,848.0,15.0,7.0,16.5,-1.5
57.0,214,1110,2023,Belgian Grand Prix,839.0,14.0,13.0,13.0,1.0
103.0,1,1110,2023,Belgian Grand Prix,857.0,5.0,1.0,6.0,-1.0
9.0,51,1110,2023,Belgian Grand Prix,822.0,13.0,9.0,15.0,-2.0
503.0,9,1110,2023,Belgian Grand Prix,830.0,6.0,20.0,4.0,2.0
503.0,9,1110,2023,Belgian Grand Prix,815.0,2.0,19.0,4.0,-2.0
196.0,117,1110,2023,Belgian Grand Prix,4.0,9.0,16.0,9.5,-0.5
196.0,117,1110,2023,Belgian Grand Prix,840.0,10.0,12.0,9.5,0.5
9.0,51,1110,2023,Belgian Grand Prix,855.0,17.0,8.0,15.0,2.0
191.0,6,1110,2023,Belgian Grand Prix,832.0,4.0,2.0,2.5,1.5
247.0,131,1110,2023,Belgian Grand Prix,1.0,3.0,17.0,5.5,-2.5
247.0,131,1110,2023,Belgian Grand Prix,847.0,8.0,15.0,5.5,2.5
191.0,6,1110,2023,Belgian Grand Prix,844.0,1.0,18.0,2.5,-1.5
73.0,214,1111,2023,Dutch Grand Prix,842.0,12.0,18.0,14.0,-2.0
111.0,1,1111,2023,Dutch Grand Prix,846.0,2.0,14.0,5.0,-3.0
11.0,210,1111,2023,Dutch Grand Prix,825.0,20.0,5.0,7.0,-7.0
11.0,210,1111,2023,Dutch Grand Prix,807.0,14.0,9.0,7.0,7.0
3.0,213,1111,2023,Dutch Grand Prix,852.0,17.0,6.0,18.0,-1.0
3.0,213,1111,2023,Dutch Grand Prix,859.0,19.0,8.0,18.0,1.0
15.0,3,1111,2023,Dutch Grand Prix,858.0,10.0,1.0,7.0,3.0
15.0,3,1111,2023,Dutch Grand Prix,848.0,4.0,13.0,7.0,-3.0
73.0,214,1111,2023,Dutch Grand Prix,839.0,16.0,11.0,14.0,2.0
111.0,1,1111,2023,Dutch Grand Prix,857.0,8.0,12.0,5.0,3.0
9.0,51,1111,2023,Dutch Grand Prix,855.0,15.0,3.0,16.5,-1.5
255.0,131,1111,2023,Dutch Grand Prix,847.0,3.0,4.0,8.0,-5.0
255.0,131,1111,2023,Dutch Grand Prix,1.0,13.0,15.0,8.0,5.0
201.0,6,1111,2023,Dutch Grand Prix,844.0,9.0,2.0,7.5,1.5
201.0,6,1111,2023,Dutch Grand Prix,832.0,6.0,16.0,7.5,-1.5
215.0,117,1111,2023,Dutch Grand Prix,840.0,11.0,10.0,8.0,3.0
215.0,117,1111,2023,Dutch Grand Prix,4.0,5.0,19.0,8.0,-3.0
540.0,9,1111,2023,Dutch Grand Prix,815.0,7.0,17.0,4.0,3.0
540.0,9,1111,2023,Dutch Grand Prix,830.0,1.0,20.0,4.0,-3.0
9.0,51,1111,2023,Dutch Grand Prix,822.0,18.0,7.0,16.5,1.5
21.0,3,1112,2023,Italian Grand Prix,848.0,6.0,14.0,10.5,-4.5
21.0,3,1112,2023,Italian Grand Prix,858.0,15.0,8.0,10.5,4.5
3.0,213,1112,2023,Italian Grand Prix,859.0,12.0,10.0,11.5,0.5
73.0,214,1112,2023,Italian Grand Prix,839.0,18.0,2.0,17.5,0.5
11.0,210,1112,2023,Italian Grand Prix,807.0,13.0,4.0,16.0,-3.0
11.0,210,1112,2023,Italian Grand Prix,825.0,19.0,3.0,16.0,3.0
115.0,1,1112,2023,Italian Grand Prix,846.0,9.0,13.0,8.0,1.0
3.0,213,1112,2023,Italian Grand Prix,852.0,11.0,1.0,11.5,-0.5
73.0,214,1112,2023,Italian Grand Prix,842.0,17.0,6.0,17.5,-0.5
115.0,1,1112,2023,Italian Grand Prix,857.0,7.0,9.0,8.0,-1.0
10.0,51,1112,2023,Italian Grand Prix,822.0,14.0,11.0,15.0,-1.0
583.0,9,1112,2023,Italian Grand Prix,830.0,2.0,20.0,3.5,-1.5
583.0,9,1112,2023,Italian Grand Prix,815.0,5.0,19.0,3.5,1.5
217.0,117,1112,2023,Italian Grand Prix,4.0,10.0,12.0,15.0,-5.0
217.0,117,1112,2023,Italian Grand Prix,840.0,20.0,5.0,15.0,5.0
10.0,51,1112,2023,Italian Grand Prix,855.0,16.0,7.0,15.0,1.0
228.0,6,1112,2023,Italian Grand Prix,844.0,3.0,17.0,2.0,1.0
273.0,131,1112,2023,Italian Grand Prix,847.0,4.0,16.0,6.0,-2.0
273.0,131,1112,2023,Italian Grand Prix,1.0,8.0,15.0,6.0,2.0
228.0,6,1112,2023,Italian Grand Prix,832.0,1.0,18.0,2.0,-1.0
81.0,214,1113,2023,Singapore Grand Prix,839.0,8.0,3.0,10.0,-2.0
139.0,1,1113,2023,Singapore Grand Prix,857.0,17.0,14.0,10.5,6.5
139.0,1,1113,2023,Singapore Grand Prix,846.0,4.0,19.0,10.5,-6.5
12.0,210,1113,2023,Singapore Grand Prix,807.0,9.0,8.0,7.5,1.5
12.0,210,1113,2023,Singapore Grand Prix,825.0,6.0,11.0,7.5,-1.5
5.0,213,1113,2023,Singapore Grand Prix,852.0,15.0,2.0,12.5,2.5
5.0,213,1113,2023,Singapore Grand Prix,859.0,10.0,12.0,12.5,-2.5
21.0,3,1113,2023,Singapore Grand Prix,858.0,18.0,7.0,16.0,2.0
21.0,3,1113,2023,Singapore Grand Prix,848.0,14.0,10.0,16.0,-2.0
81.0,214,1113,2023,Singapore Grand Prix,842.0,12.0,15.0,10.0,2.0
10.0,51,1113,2023,Singapore Grand Prix,822.0,16.0,4.0,8.0,8.0
10.0,51,1113,2023,Singapore Grand Prix,855.0,20.0,9.0,8.0,-8.0
597.0,9,1113,2023,Singapore Grand Prix,815.0,13.0,13.0,12.0,1.0
217.0,117,1113,2023,Singapore Grand Prix,4.0,7.0,6.0,3.5,3.5
217.0,117,1113,2023,Singapore Grand Prix,840.0,20.0,1.0,3.5,-3.5
597.0,9,1113,2023,Singapore Grand Prix,830.0,11.0,16.0,12.0,-1.0
265.0,6,1113,2023,Singapore Grand Prix,844.0,3.0,17.0,2.0,1.0
289.0,131,1113,2023,Singapore Grand Prix,1.0,5.0,18.0,3.5,1.5
289.0,131,1113,2023,Singapore Grand Prix,847.0,2.0,5.0,3.5,-1.5
265.0,6,1113,2023,Singapore Grand Prix,832.0,1.0,20.0,2.0,-1.0
84.0,214,1114,2023,Japanese Grand Prix,842.0,12.0,11.0,13.0,-1.0
172.0,1,1114,2023,Japanese Grand Prix,846.0,3.0,19.0,2.5,0.5
12.0,210,1114,2023,Japanese Grand Prix,825.0,15.0,6.0,16.5,-1.5
12.0,210,1114,2023,Japanese Grand Prix,807.0,18.0,7.0,16.5,1.5
5.0,213,1114,2023,Japanese Grand Prix,852.0,9.0,9.0,10.0,-1.0
5.0,213,1114,2023,Japanese Grand Prix,859.0,11.0,10.0,10.0,1.0
21.0,3,1114,2023,Japanese Grand Prix,858.0,20.0,4.0,6.5,-6.5
21.0,3,1114,2023,Japanese Grand Prix,848.0,13.0,5.0,6.5,6.5
84.0,214,1114,2023,Japanese Grand Prix,839.0,14.0,12.0,13.0,1.0
172.0,1,1114,2023,Japanese Grand Prix,857.0,2.0,18.0,2.5,-0.5
10.0,51,1114,2023,Japanese Grand Prix,855.0,19.0,8.0,17.5,1.5
623.0,9,1114,2023,Japanese Grand Prix,830.0,1.0,20.0,3.0,-2.0
623.0,9,1114,2023,Japanese Grand Prix,815.0,5.0,2.0,3.0,2.0
221.0,117,1114,2023,Japanese Grand Prix,4.0,10.0,13.0,13.5,-3.5
221.0,117,1114,2023,Japanese Grand Prix,840.0,17.0,3.0,13.5,3.5
10.0,51,1114,2023,Japanese Grand Prix,822.0,16.0,1.0,17.5,-1.5
285.0,6,1114,2023,Japanese Grand Prix,832.0,6.0,15.0,5.0,1.0
305.0,131,1114,2023,Japanese Grand Prix,1.0,7.0,16.0,7.5,-0.5
305.0,131,1114,2023,Japanese Grand Prix,847.0,8.0,14.0,7.5,0.5
285.0,6,1114,2023,Japanese Grand Prix,844.0,4.0,17.0,5.0,-1.0
16.0,51,1115,2023,Qatar Grand Prix,855.0,19.0,12.0,14.0,5.0
657.0,9,1115,2023,Qatar Grand Prix,830.0,1.0,20.0,0.5,0.5
230.0,117,1115,2023,Qatar Grand Prix,840.0,16.0,10.0,10.0,6.0
230.0,117,1115,2023,Qatar Grand Prix,4.0,4.0,15.0,10.0,-6.0
298.0,6,1115,2023,Qatar Grand Prix,832.0,12.0,1.0,8.5,3.5
298.0,6,1115,2023,Qatar Grand Prix,844.0,5.0,16.0,8.5,-3.5
326.0,131,1115,2023,Qatar Grand Prix,1.0,3.0,2.0,2.5,0.5
326.0,131,1115,2023,Qatar Grand Prix,847.0,2.0,17.0,2.5,-0.5
16.0,51,1115,2023,Qatar Grand Prix,822.0,9.0,13.0,14.0,-5.0
657.0,9,1115,2023,Qatar Grand Prix,815.0,20.0,11.0,0.5,-0.5
23.0,3,1115,2023,Qatar Grand Prix,848.0,13.0,8.0,14.0,-1.0
5.0,213,1115,2023,Qatar Grand Prix,852.0,11.0,6.0,14.0,-3.0
5.0,213,1115,2023,Qatar Grand Prix,859.0,17.0,4.0,14.0,3.0
90.0,214,1115,2023,Qatar Grand Prix,839.0,8.0,14.0,7.5,0.5
90.0,214,1115,2023,Qatar Grand Prix,842.0,7.0,9.0,7.5,-0.5
23.0,3,1115,2023,Qatar Grand Prix,858.0,15.0,3.0,14.0,1.0
219.0,1,1115,2023,Qatar Grand Prix,846.0,10.0,18.0,8.0,2.0
12.0,210,1115,2023,Qatar Grand Prix,825.0,18.0,7.0,16.0,2.0
12.0,210,1115,2023,Qatar Grand Prix,807.0,14.0,5.0,16.0,-2.0
219.0,1,1115,2023,Qatar Grand Prix,857.0,6.0,19.0,8.0,-2.0
100.0,214,1116,2023,United States Grand Prix,842.0,7.0,15.0,7.5,-0.5
706.0,9,1116,2023,United States Grand Prix,830.0,6.0,20.0,7.5,-1.5
236.0,117,1116,2023,United States Grand Prix,4.0,20.0,5.0,0.0,0.0
236.0,117,1116,2023,United States Grand Prix,840.0,20.0,14.0,0.0,0.0
344.0,131,1116,2023,United States Grand Prix,1.0,3.0,2.0,4.0,-1.0
344.0,131,1116,2023,United States Grand Prix,847.0,5.0,16.0,4.0,1.0
16.0,51,1116,2023,United States Grand Prix,855.0,12.0,8.0,12.5,-0.5
16.0,51,1116,2023,United States Grand Prix,822.0,13.0,9.0,12.5,0.5
100.0,214,1116,2023,United States Grand Prix,839.0,8.0,3.0,7.5,0.5
706.0,9,1116,2023,United States Grand Prix,815.0,9.0,17.0,7.5,1.5
10.0,213,1116,2023,United States Grand Prix,817.0,14.0,6.0,12.5,1.5
242.0,1,1116,2023,United States Grand Prix,857.0,10.0,4.0,6.0,4.0
242.0,1,1116,2023,United States Grand Prix,846.0,2.0,19.0,6.0,-4.0
322.0,6,1116,2023,United States Grand Prix,844.0,1.0,1.0,2.5,-1.5
322.0,6,1116,2023,United States Grand Prix,832.0,4.0,18.0,2.5,1.5
26.0,3,1116,2023,United States Grand Prix,858.0,16.0,11.0,15.5,0.5
26.0,3,1116,2023,United States Grand Prix,848.0,15.0,12.0,15.5,-0.5
12.0,210,1116,2023,United States Grand Prix,825.0,20.0,7.0,0.0,0.0
12.0,210,1116,2023,United States Grand Prix,807.0,20.0,10.0,0.0,0.0
10.0,213,1116,2023,United States Grand Prix,852.0,11.0,13.0,12.5,-1.5
28.0,3,1117,2023,Mexico City Grand Prix,848.0,14.0,12.0,16.5,-2.5
28.0,3,1117,2023,Mexico City Grand Prix,858.0,19.0,5.0,16.5,2.5
16.0,213,1117,2023,Mexico City Grand Prix,817.0,4.0,14.0,11.0,-7.0
101.0,214,1117,2023,Mexico City Grand Prix,842.0,11.0,10.0,13.0,-2.0
12.0,210,1117,2023,Mexico City Grand Prix,807.0,12.0,8.0,14.0,-2.0
12.0,210,1117,2023,Mexico City Grand Prix,825.0,16.0,2.0,14.0,2.0
256.0,1,1117,2023,Mexico City Grand Prix,846.0,17.0,16.0,12.0,5.0
16.0,213,1117,2023,Mexico City Grand Prix,852.0,18.0,9.0,11.0,7.0
101.0,214,1117,2023,Mexico City Grand Prix,839.0,15.0,11.0,13.0,2.0
256.0,1,1117,2023,Mexico City Grand Prix,857.0,7.0,13.0,12.0,-5.0
16.0,51,1117,2023,Mexico City Grand Prix,855.0,10.0,7.0,9.5,0.5
731.0,9,1117,2023,Mexico City Grand Prix,830.0,3.0,20.0,4.0,-1.0
731.0,9,1117,2023,Mexico City Grand Prix,815.0,5.0,1.0,4.0,1.0
236.0,117,1117,2023,Mexico City Grand Prix,840.0,20.0,4.0,6.5,-6.5
236.0,117,1117,2023,Mexico City Grand Prix,4.0,13.0,3.0,6.5,6.5
16.0,51,1117,2023,Mexico City Grand Prix,822.0,9.0,6.0,9.5,-0.5
349.0,6,1117,2023,Mexico City Grand Prix,832.0,2.0,17.0,1.5,0.5
371.0,131,1117,2023,Mexico City Grand Prix,1.0,6.0,19.0,7.0,-1.0
371.0,131,1117,2023,Mexico City Grand Prix,847.0,8.0,15.0,7.0,1.0
349.0,6,1117,2023,Mexico City Grand Prix,844.0,1.0,18.0,1.5,-0.5
282.0,1,1118,2023,São Paulo Grand Prix,846.0,6.0,19.0,8.0,-2.0
12.0,210,1118,2023,São Paulo Grand Prix,825.0,12.0,3.0,11.5,0.5
12.0,210,1118,2023,São Paulo Grand Prix,807.0,11.0,9.0,11.5,-0.5
21.0,213,1118,2023,São Paulo Grand Prix,817.0,17.0,8.0,16.5,0.5
21.0,213,1118,2023,São Paulo Grand Prix,852.0,16.0,12.0,16.5,-0.5
28.0,3,1118,2023,São Paulo Grand Prix,848.0,13.0,2.0,16.0,-3.0
28.0,3,1118,2023,São Paulo Grand Prix,858.0,19.0,10.0,16.0,3.0
108.0,214,1118,2023,São Paulo Grand Prix,839.0,14.0,11.0,14.5,-0.5
108.0,214,1118,2023,São Paulo Grand Prix,842.0,15.0,14.0,14.5,0.5
282.0,1,1118,2023,São Paulo Grand Prix,857.0,10.0,7.0,8.0,2.0
16.0,51,1118,2023,São Paulo Grand Prix,822.0,18.0,5.0,19.0,-1.0
782.0,9,1118,2023,São Paulo Grand Prix,830.0,1.0,20.0,5.0,-4.0
782.0,9,1118,2023,São Paulo Grand Prix,815.0,9.0,17.0,5.0,4.0
261.0,117,1118,2023,São Paulo Grand Prix,4.0,4.0,18.0,3.5,0.5
261.0,117,1118,2023,São Paulo Grand Prix,840.0,3.0,16.0,3.5,-0.5
16.0,51,1118,2023,São Paulo Grand Prix,855.0,20.0,4.0,19.0,1.0
362.0,6,1118,2023,São Paulo Grand Prix,844.0,20.0,1.0,3.5,-3.5
382.0,131,1118,2023,São Paulo Grand Prix,1.0,5.0,13.0,6.5,-1.5
382.0,131,1118,2023,São Paulo Grand Prix,847.0,8.0,6.0,6.5,1.5
362.0,6,1118,2023,São Paulo Grand Prix,832.0,7.0,15.0,3.5,3.5
120.0,214,1119,2023,Las Vegas Grand Prix,839.0,16.0,17.0,10.0,6.0
284.0,1,1119,2023,Las Vegas Grand Prix,857.0,18.0,11.0,16.5,1.5
12.0,210,1119,2023,Las Vegas Grand Prix,807.0,13.0,2.0,10.5,2.5
12.0,210,1119,2023,Las Vegas Grand Prix,825.0,8.0,8.0,10.5,-2.5
21.0,213,1119,2023,Las Vegas Grand Prix,852.0,20.0,3.0,17.0,3.0
21.0,213,1119,2023,Las Vegas Grand Prix,817.0,14.0,7.0,17.0,-3.0
28.0,3,1119,2023,Las Vegas Grand Prix,858.0,6.0,5.0,5.5,0.5
28.0,3,1119,2023,Las Vegas Grand Prix,848.0,5.0,9.0,5.5,-0.5
120.0,214,1119,2023,Las Vegas Grand Prix,842.0,4.0,10.0,10.0,-6.0
284.0,1,1119,2023,Las Vegas Grand Prix,846.0,15.0,1.0,16.5,-1.5
16.0,51,1119,2023,Las Vegas Grand Prix,822.0,7.0,4.0,12.0,-5.0
392.0,131,1119,2023,Las Vegas Grand Prix,847.0,3.0,13.0,6.5,-3.5
16.0,51,1119,2023,Las Vegas Grand Prix,855.0,17.0,6.0,12.0,5.0
822.0,9,1119,2023,Las Vegas Grand Prix,830.0,2.0,20.0,6.5,-4.5
822.0,9,1119,2023,Las Vegas Grand Prix,815.0,11.0,18.0,6.5,4.5
273.0,117,1119,2023,Las Vegas Grand Prix,840.0,19.0,16.0,14.0,5.0
388.0,6,1119,2023,Las Vegas Grand Prix,844.0,1.0,19.0,6.5,-5.5
388.0,6,1119,2023,Las Vegas Grand Prix,832.0,12.0,15.0,6.5,5.5
392.0,131,1119,2023,Las Vegas Grand Prix,1.0,10.0,14.0,6.5,3.5
273.0,117,1119,2023,Las Vegas Grand Prix,4.0,9.0,12.0,14.0,-5.0
302.0,1,1120,2023,Abu Dhabi Grand Prix,857.0,3.0,15.0,4.0,-1.0
120.0,214,1120,2023,Abu Dhabi Grand Prix,839.0,12.0,9.0,11.0,1.0
12.0,210,1120,2023,Abu Dhabi Grand Prix,825.0,17.0,1.0,12.5,4.5
12.0,210,1120,2023,Abu Dhabi Grand Prix,807.0,8.0,6.0,12.5,-4.5
25.0,213,1120,2023,Abu Dhabi Grand Prix,817.0,15.0,10.0,10.5,4.5
25.0,213,1120,2023,Abu Dhabi Grand Prix,852.0,6.0,13.0,10.5,-4.5
28.0,3,1120,2023,Abu Dhabi Grand Prix,858.0,20.0,5.0,17.0,3.0
28.0,3,1120,2023,Abu Dhabi Grand Prix,848.0,14.0,7.0,17.0,-3.0
120.0,214,1120,2023,Abu Dhabi Grand Prix,842.0,10.0,8.0,11.0,-1.0
302.0,1,1120,2023,Abu Dhabi Grand Prix,846.0,5.0,16.0,4.0,1.0
16.0,51,1120,2023,Abu Dhabi Grand Prix,822.0,18.0,2.0,18.5,-0.5
409.0,131,1120,2023,Abu Dhabi Grand Prix,1.0,11.0,12.0,7.5,3.5
860.0,9,1120,2023,Abu Dhabi Grand Prix,830.0,1.0,20.0,5.0,-4.0
860.0,9,1120,2023,Abu Dhabi Grand Prix,815.0,9.0,17.0,5.0,4.0
280.0,117,1120,2023,Abu Dhabi Grand Prix,4.0,7.0,14.0,10.0,-3.0
16.0,51,1120,2023,Abu Dhabi Grand Prix,855.0,19.0,4.0,18.5,0.5
406.0,6,1120,2023,Abu Dhabi Grand Prix,844.0,2.0,19.0,9.0,-7.0
406.0,6,1120,2023,Abu Dhabi Grand Prix,832.0,16.0,3.0,9.0,7.0
409.0,131,1120,2023,Abu Dhabi Grand Prix,847.0,4.0,18.0,7.5,-3.5
280.0,117,1120,2023,Abu Dhabi Grand Prix,840.0,13.0,11.0,10.0,3.0
0.0,15,1121,2024,Bahrain Grand Prix,822.0,16.0,2.0,16.5,-0.5
0.0,214,1121,2024,Bahrain Grand Prix,839.0,19.0,4.0,19.5,-0.5
0.0,3,1121,2024,Bahrain Grand Prix,858.0,18.0,1.0,15.5,2.5
0.0,3,1121,2024,Bahrain Grand Prix,848.0,13.0,6.0,15.5,-2.5
0.0,215,1121,2024,Bahrain Grand Prix,852.0,11.0,7.0,12.5,-1.5
0.0,215,1121,2024,Bahrain Grand Prix,817.0,14.0,8.0,12.5,1.5
0.0,210,1121,2024,Bahrain Grand Prix,807.0,10.0,5.0,12.5,-2.5
0.0,210,1121,2024,Bahrain Grand Prix,825.0,15.0,9.0,12.5,2.5
0.0,15,1121,2024,Bahrain Grand Prix,855.0,17.0,10.0,16.5,0.5
0.0,214,1121,2024,Bahrain Grand Prix,842.0,20.0,3.0,19.5,0.5
3.0,117,1121,2024,Bahrain Grand Prix,4.0,6.0,12.0,9.0,-3.0
44.0,9,1121,2024,Bahrain Grand Prix,830.0,1.0,20.0,3.0,-2.0
44.0,9,1121,2024,Bahrain Grand Prix,815.0,5.0,19.0,3.0,2.0
27.0,6,1121,2024,Bahrain Grand Prix,832.0,4.0,18.0,3.0,1.0
27.0,6,1121,2024,Bahrain Grand Prix,844.0,2.0,17.0,3.0,-1.0
3.0,117,1121,2024,Bahrain Grand Prix,840.0,12.0,11.0,9.0,3.0
16.0,131,1121,2024,Bahrain Grand Prix,1.0,9.0,14.0,6.0,3.0
12.0,1,1121,2024,Bahrain Grand Prix,846.0,7.0,15.0,7.5,-0.5
12.0,1,1121,2024,Bahrain Grand Prix,857.0,8.0,13.0,7.5,0.5
16.0,131,1121,2024,Bahrain Grand Prix,847.0,3.0,16.0,6.0,-3.0
0.0,15,1122,2024,Saudi Arabian Grand Prix,822.0,16.0,4.0,18.0,-2.0
0.0,214,1122,2024,Saudi Arabian Grand Prix,839.0,17.0,8.0,17.5,-0.5
0.0,3,1122,2024,Saudi Arabian Grand Prix,858.0,19.0,7.0,15.5,3.5
0.0,3,1122,2024,Saudi Arabian Grand Prix,848.0,12.0,10.0,15.5,-3.5
0.0,215,1122,2024,Saudi Arabian Grand Prix,817.0,14.0,5.0,11.5,2.5
0.0,215,1122,2024,Saudi Arabian Grand Prix,852.0,9.0,6.0,11.5,-2.5
1.0,210,1122,2024,Saudi Arabian Grand Prix,825.0,13.0,9.0,14.0,-1.0
1.0,210,1122,2024,Saudi Arabian Grand Prix,807.0,15.0,11.0,14.0,1.0
0.0,15,1122,2024,Saudi Arabian Grand Prix,855.0,20.0,3.0,18.0,2.0
0.0,214,1122,2024,Saudi Arabian Grand Prix,842.0,18.0,1.0,17.5,0.5
13.0,117,1122,2024,Saudi Arabian Grand Prix,840.0,10.0,2.0,7.0,3.0
28.0,1,1122,2024,Saudi Arabian Grand Prix,846.0,6.0,13.0,5.5,0.5
28.0,1,1122,2024,Saudi Arabian Grand Prix,857.0,5.0,17.0,5.5,-0.5
26.0,131,1122,2024,Saudi Arabian Grand Prix,1.0,8.0,12.0,7.5,0.5
26.0,131,1122,2024,Saudi Arabian Grand Prix,847.0,7.0,15.0,7.5,-0.5
49.0,6,1122,2024,Saudi Arabian Grand Prix,860.0,11.0,14.0,6.5,4.5
49.0,6,1122,2024,Saudi Arabian Grand Prix,844.0,2.0,18.0,6.5,-4.5
87.0,9,1122,2024,Saudi Arabian Grand Prix,815.0,3.0,19.0,2.0,1.0
87.0,9,1122,2024,Saudi Arabian Grand Prix,830.0,1.0,20.0,2.0,-1.0
13.0,117,1122,2024,Saudi Arabian Grand Prix,4.0,4.0,16.0,7.0,-3.0
26.0,131,1123,2024,Australian Grand Prix,1.0,11.0,3.0,9.0,2.0
0.0,3,1123,2024,Australian Grand Prix,848.0,12.0,10.0,12.0,0.0
4.0,210,1123,2024,Australian Grand Prix,807.0,16.0,12.0,15.0,1.0
26.0,131,1123,2024,Australian Grand Prix,847.0,7.0,4.0,9.0,-2.0
93.0,6,1123,2024,Australian Grand Prix,832.0,2.0,20.0,3.0,-1.0
93.0,6,1123,2024,Australian Grand Prix,844.0,4.0,19.0,3.0,1.0
97.0,9,1123,2024,Australian Grand Prix,815.0,6.0,16.0,3.5,2.5
